Date,Open,Close,Change(%),High,Low
"26 Sep 2019","11,539.00","11,623.00","0.73%","11,676.00","11,539.00"
"25 Sep 2019","11,550.00","11,461.00","-0.77%","11,550.00","11,445.00"
"24 Sep 2019","11,602.00","11,612.00","0.09%","11,656.00","11,561.00"
"23 Sep 2019","11,540.00","11,622.00","0.71%","11,684.00","11,468.00"
"20 Sep 2019","10,718.00","11,302.00","5.45%","11,405.00","10,709.00"
"19 Sep 2019","10,820.00","10,705.00","-1.06%","10,822.00","10,678.00"
"18 Sep 2019","10,878.00","10,861.00","-0.16%","10,897.00","10,826.00"
"17 Sep 2019","10,984.00","10,836.00","-1.35%","10,995.00","10,807.00"
"16 Sep 2019","11,031.00","11,011.00","-0.18%","11,075.00","10,982.00"
"13 Sep 2019","10,981.00","11,112.00","1.19%","11,117.00","10,961.00"
"12 Sep 2019","11,085.00","10,991.00","-0.85%","11,097.00","10,978.00"
"11 Sep 2019","11,046.00","11,046.00","-","11,088.00","11,037.00"
"10 Sep 2019","11,031.00","10,985.00","-0.42%","11,037.00","10,970.00"
"09 Sep 2019","10,928.00","11,024.00","0.88%","11,054.00","10,916.00"
"06 Sep 2019","10,929.00","10,967.00","0.35%","10,981.00","10,909.00"
"05 Sep 2019","10,925.00","10,885.00","-0.37%","10,959.00","10,843.00"
"04 Sep 2019","10,847.00","10,872.00","0.23%","10,905.00","10,786.00"
"03 Sep 2019","10,945.00","10,821.00","-1.13%","10,966.00","10,814.00"
"02 Sep 2019","10,977.00","10,946.00","-0.28%","10,982.00","10,902.00"
"30 Aug 2019","11,025.00","11,070.00","0.41%","11,075.00","10,891.00"
"29 Aug 2019","11,034.00","11,015.00","-0.17%","11,070.00","10,953.00"
"28 Aug 2019","11,102.00","11,125.00","0.21%","11,127.00","10,983.00"
"27 Aug 2019","11,104.00","11,125.00","0.19%","11,130.00","11,033.00"
"26 Aug 2019","10,931.00","11,045.00","1.04%","11,067.00","10,742.00"
"23 Aug 2019","10,692.00","10,855.00","1.52%","10,876.00","10,646.00"
"22 Aug 2019","10,886.00","10,733.00","-1.41%","10,896.00","10,709.00"
"21 Aug 2019","11,017.00","10,934.00","-0.75%","11,036.00","10,901.00"
"20 Aug 2019","11,036.00","11,034.00","-0.02%","11,076.00","10,976.00"
"19 Aug 2019","11,115.00","11,056.00","-0.53%","11,149.00","11,029.00"
"16 Aug 2019","10,945.00","11,064.00","1.09%","11,093.00","10,925.00"
"14 Aug 2019","10,945.00","11,009.00","0.58%","11,095.00","10,935.00"
"13 Aug 2019","11,085.00","10,917.00","-1.52%","11,136.00","10,908.00"
"12 Aug 2019","11,112.00","11,090.00","-0.20%","11,172.00","11,081.00"
"09 Aug 2019","11,090.00","11,120.00","0.27%","11,182.00","11,087.00"
"08 Aug 2019","10,909.00","11,071.00","1.49%","11,087.00","10,866.00"
"07 Aug 2019","10,964.00","10,863.00","-0.92%","10,988.00","10,861.00"
"06 Aug 2019","10,923.00","10,967.00","0.40%","11,051.00","10,902.00"
"05 Aug 2019","10,881.00","10,899.00","0.17%","10,901.00","10,810.00"
"02 Aug 2019","10,953.00","11,018.00","0.59%","11,120.00","10,884.00"
"01 Aug 2019","11,068.00","11,019.00","-0.44%","11,086.00","10,899.00"
"31 Jul 2019","11,071.00","11,129.00","0.52%","11,161.00","11,029.00"
"30 Jul 2019","11,257.00","11,099.00","-1.40%","11,291.00","11,079.00"
"26 Jul 2019","11,268.00","11,331.00","0.56%","11,343.00","11,253.00"
"25 Jul 2019","11,323.00","11,309.00","-0.12%","11,384.00","11,265.00"
"24 Jul 2019","11,344.00","11,280.00","-0.56%","11,345.00","11,225.00"
"23 Jul 2019","11,347.00","11,343.00","-0.04%","11,402.00","11,304.00"
"22 Jul 2019","11,361.00","11,350.00","-0.10%","11,384.00","11,310.00"
"19 Jul 2019","11,639.00","11,432.00","-1.78%","11,644.00","11,401.00"
"18 Jul 2019","11,660.00","11,606.00","-0.46%","11,666.00","11,591.00"
"17 Jul 2019","11,660.00","11,678.00","0.15%","11,692.00","11,648.00"
"16 Jul 2019","11,590.00","11,657.00","0.58%","11,670.00","11,581.00"
"15 Jul 2019","11,584.00","11,581.00","-0.03%","11,597.00","11,515.00"
"12 Jul 2019","11,578.00","11,552.00","-0.22%","11,643.00","11,530.00"
"11 Jul 2019","11,542.00","11,580.00","0.33%","11,605.00","11,528.00"
"10 Jul 2019","11,575.00","11,492.00","-0.72%","11,589.00","11,467.00"
"09 Jul 2019","11,510.00","11,549.00","0.34%","11,593.00","11,485.00"
"08 Jul 2019","11,725.00","11,570.00","-1.32%","11,725.00","11,527.00"
"05 Jul 2019","11,990.00","11,813.00","-1.48%","11,996.00","11,813.00"
"04 Jul 2019","11,959.00","11,982.00","0.19%","12,001.00","11,956.00"
"03 Jul 2019","11,933.00","11,953.00","0.17%","11,978.00","11,932.00"
"02 Jul 2019","11,910.00","11,943.00","0.28%","11,950.00","11,840.00"
"01 Jul 2019","11,873.00","11,901.00","0.24%","11,927.00","11,869.00"
"28 Jun 2019","11,904.00","11,846.00","-0.49%","11,912.00","11,828.00"
"27 Jun 2019","11,927.00","11,828.00","-0.83%","11,957.00","11,828.00"
"26 Jun 2019","11,790.00","11,855.00","0.55%","11,887.00","11,790.00"
"25 Jun 2019","11,685.00","11,797.00","0.96%","11,832.00","11,667.00"
"24 Jun 2019","11,771.00","11,724.00","-0.40%","11,775.00","11,681.00"
"21 Jun 2019","11,853.00","11,756.00","-0.82%","11,853.00","11,727.00"
"20 Jun 2019","11,670.00","11,852.00","1.56%","11,863.00","11,666.00"
"19 Jun 2019","11,778.00","11,716.00","-0.53%","11,813.00","11,631.00"
"18 Jun 2019","11,715.00","11,713.00","-0.02%","11,753.00","11,656.00"
"17 Jun 2019","11,793.00","11,701.00","-0.78%","11,794.00","11,682.00"
"14 Jun 2019","11,902.00","11,827.00","-0.63%","11,909.00","11,814.00"
"13 Jun 2019","11,894.00","11,917.00","0.19%","11,948.00","11,837.00"
"12 Jun 2019","11,950.00","11,926.00","-0.20%","11,950.00","11,879.00"
"11 Jun 2019","11,948.00","11,981.00","0.28%","12,024.00","11,919.00"
"10 Jun 2019","11,974.00","11,945.00","-0.24%","11,991.00","11,877.00"
"07 Jun 2019","11,868.00","11,881.00","0.11%","11,931.00","11,800.00"
"06 Jun 2019","12,026.00","11,883.00","-1.19%","12,028.00","11,864.00"
"05 Jun 2019","12,063.00","12,073.00","0.08%","12,078.00","12,042.00"
"04 Jun 2019","12,106.00","12,073.00","-0.27%","12,108.00","12,038.00"
"03 Jun 2019","11,920.00","12,113.00","1.62%","12,119.00","11,920.00"
"31 May 2019","12,028.00","11,926.00","-0.85%","12,048.00","11,834.00"
"30 May 2019","11,909.00","11,987.00","0.65%","12,007.00","11,906.00"
"29 May 2019","11,911.00","11,865.00","-0.39%","11,934.00","11,838.00"
"28 May 2019","11,934.00","11,952.00","0.15%","11,963.00","11,858.00"
"27 May 2019","11,894.00","11,925.00","0.26%","11,960.00","11,857.00"
"24 May 2019","11,784.00","11,875.00","0.77%","11,890.00","11,681.00"
"23 May 2019","11,860.00","11,717.00","-1.21%","12,059.00","11,638.00"
"22 May 2019","11,765.00","11,793.00","0.24%","11,835.00","11,727.00"
"21 May 2019","11,866.00","11,706.00","-1.35%","11,895.00","11,691.00"
"20 May 2019","11,624.00","11,863.00","2.06%","11,878.00","11,604.00"
"17 May 2019","11,277.00","11,439.00","1.44%","11,442.00","11,277.00"
"16 May 2019","11,177.00","11,302.00","1.12%","11,306.00","11,151.00"
"15 May 2019","11,264.00","11,164.00","-0.89%","11,297.00","11,155.00"
"14 May 2019","11,149.00","11,262.00","1.01%","11,337.00","11,143.00"
"13 May 2019","11,337.00","11,185.00","-1.34%","11,337.00","11,153.00"
"10 May 2019","11,352.00","11,294.00","-0.51%","11,374.00","11,284.00"
"09 May 2019","11,358.00","11,332.00","-0.23%","11,390.00","11,285.00"
"08 May 2019","11,486.00","11,413.00","-0.64%","11,511.00","11,402.00"
"07 May 2019","11,680.00","11,548.00","-1.13%","11,691.00","11,529.00"
"06 May 2019","11,657.00","11,652.00","-0.04%","11,696.00","11,630.00"
"03 May 2019","11,781.00","11,765.00","-0.14%","11,823.00","11,750.00"
"02 May 2019","11,863.00","11,758.00","-0.89%","11,863.00","11,731.00"
"01 May 2019","11,843.00","11,846.00","0.03%","11,857.00","11,835.00"
"30 Apr 2019","11,802.00","11,790.00","-0.10%","11,805.00","11,711.00"
"26 Apr 2019","11,758.00","11,811.00","0.45%","11,826.00","11,730.00"
"25 Apr 2019","11,819.00","11,728.00","-0.77%","11,881.00","11,721.00"
"24 Apr 2019","11,613.00","11,733.00","1.03%","11,752.00","11,579.00"
"23 Apr 2019","11,645.00","11,586.00","-0.51%","11,662.00","11,575.00"
"22 Apr 2019","11,701.00","11,610.00","-0.78%","11,701.00","11,610.00"
"18 Apr 2019","11,841.00","11,770.00","-0.60%","11,842.00","11,752.00"
"16 Apr 2019","11,771.00","11,831.00","0.51%","11,847.00","11,771.00"
"15 Apr 2019","11,707.00","11,730.00","0.20%","11,737.00","11,687.00"
"12 Apr 2019","11,661.00","11,688.00","0.23%","11,727.00","11,625.00"
"11 Apr 2019","11,639.00","11,671.00","0.27%","11,678.00","11,607.00"
"10 Apr 2019","11,720.00","11,658.00","-0.53%","11,744.00","11,643.00"
"09 Apr 2019","11,661.00","11,746.00","0.73%","11,753.00","11,636.00"
"08 Apr 2019","11,768.00","11,675.00","-0.79%","11,769.00","11,624.00"
"05 Apr 2019","11,702.00","11,786.00","0.72%","11,786.00","11,690.00"
"04 Apr 2019","11,719.00","11,708.00","-0.09%","11,755.00","11,647.00"
"03 Apr 2019","11,811.00","11,724.00","-0.74%","11,834.00","11,718.00"
"02 Apr 2019","11,714.00","11,787.00","0.62%","11,795.00","11,713.00"
"01 Apr 2019","11,749.00","11,735.00","-0.12%","11,824.00","11,724.00"
"29 Mar 2019","11,659.00","11,684.00","0.21%","11,705.00","11,641.00"
"28 Mar 2019","11,526.00","11,646.00","1.04%","11,671.00","11,526.00"
"27 Mar 2019","11,509.00","11,450.00","-0.51%","11,567.00","11,423.00"
"26 Mar 2019","11,376.00","11,524.00","1.30%","11,530.00","11,362.00"
"25 Mar 2019","11,408.00","11,384.00","-0.21%","11,410.00","11,338.00"
"22 Mar 2019","11,570.00","11,465.00","-0.91%","11,596.00","11,451.00"
"21 Mar 2019","11,629.00","11,605.00","-0.21%","11,640.00","11,576.00"
"20 Mar 2019","11,570.00","11,559.00","-0.10%","11,583.00","11,539.00"
"19 Mar 2019","11,524.00","11,600.00","0.66%","11,605.00","11,479.00"
"18 Mar 2019","11,502.00","11,523.00","0.18%","11,557.00","11,439.00"
"15 Mar 2019","11,393.00","11,520.00","1.11%","11,535.00","11,389.00"
"14 Mar 2019","11,374.00","11,385.00","0.10%","11,399.00","11,341.00"
"13 Mar 2019","11,342.00","11,381.00","0.34%","11,401.00","11,306.00"
"12 Mar 2019","11,265.00","11,328.00","0.56%","11,352.00","11,262.00"
"11 Mar 2019","11,049.00","11,207.00","1.43%","11,208.00","11,049.00"
"08 Mar 2019","11,069.00","11,081.00","0.11%","11,082.00","11,035.00"
"07 Mar 2019","11,094.00","11,102.00","0.07%","11,130.00","11,069.00"
"06 Mar 2019","11,052.00","11,099.00","0.43%","11,108.00","11,034.00"
"05 Mar 2019","10,833.00","11,050.00","2.00%","11,050.00","10,832.00"
"01 Mar 2019","10,872.00","10,874.00","0.02%","10,932.00","10,871.00"
"28 Feb 2019","10,867.00","10,903.00","0.33%","10,917.00","10,834.00"
"27 Feb 2019","10,853.00","10,772.00","-0.75%","10,942.00","10,765.00"
"26 Feb 2019","10,807.00","10,855.00","0.44%","10,893.00","10,728.00"
"25 Feb 2019","10,815.00","10,909.00","0.87%","10,909.00","10,801.00"
"22 Feb 2019","10,797.00","10,831.00","0.31%","10,831.00","10,774.00"
"21 Feb 2019","10,738.00","10,804.00","0.61%","10,831.00","10,737.00"
"20 Feb 2019","10,690.00","10,760.00","0.65%","10,769.00","10,666.00"
"19 Feb 2019","10,684.00","10,606.00","-0.73%","10,750.00","10,601.00"
"18 Feb 2019","10,770.00","10,668.00","-0.95%","10,770.00","10,651.00"
"15 Feb 2019","10,781.00","10,790.00","0.08%","10,790.00","10,639.00"
"14 Feb 2019","10,784.00","10,773.00","-0.10%","10,825.00","10,738.00"
"13 Feb 2019","10,893.00","10,804.00","-0.82%","10,898.00","10,798.00"
"12 Feb 2019","10,917.00","10,885.00","-0.29%","10,932.00","10,851.00"
"11 Feb 2019","10,929.00","10,914.00","-0.14%","10,946.00","10,871.00"
"08 Feb 2019","11,077.00","10,908.00","-1.53%","11,078.00","10,905.00"
"07 Feb 2019","11,073.00","11,107.00","0.31%","11,144.00","11,064.00"
"06 Feb 2019","11,011.00","11,126.00","1.04%","11,142.00","10,951.00"
"05 Feb 2019","10,938.00","11,005.00","0.61%","11,007.00","10,915.00"
"04 Feb 2019","10,881.00","10,942.00","0.56%","10,955.00","10,835.00"
"01 Feb 2019","10,906.00","10,917.00","0.10%","11,026.00","10,838.00"
"31 Jan 2019","10,732.00","10,924.00","1.79%","10,926.00","10,709.00"
"30 Jan 2019","10,699.00","10,629.00","-0.65%","10,707.00","10,603.00"
"29 Jan 2019","10,663.00","10,708.00","0.42%","10,714.00","10,598.00"
"28 Jan 2019","10,807.00","10,663.00","-1.33%","10,863.00","10,643.00"
"25 Jan 2019","10,922.00","10,842.00","-0.73%","10,956.00","10,760.00"
"24 Jan 2019","10,860.00","10,918.00","0.53%","10,930.00","10,810.00"
"23 Jan 2019","10,936.00","10,844.00","-0.84%","10,961.00","10,833.00"
"22 Jan 2019","10,933.00","10,919.00","-0.13%","10,960.00","10,881.00"
"21 Jan 2019","10,942.00","10,961.00","0.17%","11,003.00","10,906.00"
"18 Jan 2019","10,974.00","10,963.00","-0.10%","10,974.00","10,876.00"
"17 Jan 2019","10,946.00","10,970.00","0.22%","10,972.00","10,859.00"
"16 Jan 2019","10,937.00","10,970.00","0.30%","10,975.00","10,908.00"
"15 Jan 2019","10,815.00","10,928.00","1.04%","10,949.00","10,750.00"
"14 Jan 2019","10,813.00","10,781.00","-0.30%","10,815.00","10,719.00"
"11 Jan 2019","10,879.00","10,866.00","-0.12%","10,889.00","10,773.00"
"10 Jan 2019","10,885.00","10,868.00","-0.16%","10,895.00","10,830.00"
"09 Jan 2019","10,916.00","10,935.00","0.17%","10,943.00","10,770.00"
"08 Jan 2019","10,783.00","10,871.00","0.82%","10,890.00","10,774.00"
"07 Jan 2019","10,874.00","10,804.00","-0.64%","10,889.00","10,774.00"
"04 Jan 2019","10,736.00","10,882.00","1.36%","10,882.00","10,678.00"
"03 Jan 2019","10,831.00","10,689.00","-1.31%","10,862.00","10,668.00"
"02 Jan 2019","10,906.00","10,898.00","-0.07%","10,938.00","10,762.00"
"01 Jan 2019","10,871.00","10,965.00","0.86%","10,967.00","10,846.00"
"31 Dec 2018","10,968.00","10,903.00","-0.59%","10,969.00","10,897.00"
"28 Dec 2018","10,863.00","10,942.00","0.73%","10,950.00","10,808.00"
"27 Dec 2018","10,842.00","10,810.00","-0.30%","10,879.00","10,786.00"
"26 Dec 2018","10,615.00","10,741.00","1.19%","10,778.00","10,534.00"
"25 Dec 2018","10,665.00","10,665.00","-","10,665.00","10,665.00"
"24 Dec 2018","10,777.00","10,684.00","-0.86%","10,789.00","10,660.00"
"21 Dec 2018","10,967.00","10,780.00","-1.71%","10,984.00","10,755.00"
"20 Dec 2018","10,889.00","10,954.00","0.60%","11,028.00","10,879.00"
"19 Dec 2018","10,986.00","11,028.00","0.38%","11,030.00","10,952.00"
"18 Dec 2018","10,863.00","10,981.00","1.09%","11,000.00","10,840.00"
"17 Dec 2018","10,865.00","10,894.00","0.27%","10,930.00","10,854.00"
"14 Dec 2018","10,783.00","10,870.00","0.81%","10,885.00","10,780.00"
"13 Dec 2018","10,832.00","10,845.00","0.12%","10,886.00","10,783.00"
"12 Dec 2018","10,621.00","10,875.00","2.39%","10,875.00","10,560.00"
"11 Dec 2018","10,365.00","10,576.00","2.04%","10,664.00","10,347.00"
"10 Dec 2018","10,580.00","10,377.00","-1.92%","10,587.00","10,282.00"
"07 Dec 2018","10,665.00","10,691.00","0.24%","10,763.00","10,618.00"
"06 Dec 2018","10,728.00","10,596.00","-1.23%","10,751.00","10,561.00"
"05 Dec 2018","10,847.00","10,840.00","-0.06%","10,856.00","10,792.00"
"04 Dec 2018","10,918.00","10,937.00","0.17%","10,937.00","10,877.00"
"03 Dec 2018","10,967.00","10,907.00","-0.55%","10,967.00","10,879.00"
"30 Nov 2018","10,940.00","10,937.00","-0.03%","10,954.00","10,858.00"
"29 Nov 2018","10,818.00","10,967.00","1.38%","10,967.00","10,817.00"
"28 Nov 2018","10,721.00","10,818.00","0.90%","10,818.00","10,690.00"
"27 Nov 2018","10,603.00","10,700.00","0.91%","10,700.00","10,587.00"
"26 Nov 2018","10,574.00","10,623.00","0.46%","10,655.00","10,493.00"
"23 Nov 2018","10,542.00","10,565.00","0.22%","10,567.00","10,542.00"
"22 Nov 2018","10,610.00","10,559.00","-0.48%","10,640.00","10,514.00"
"21 Nov 2018","10,665.00","10,674.00","0.08%","10,683.00","10,581.00"
"20 Nov 2018","10,728.00","10,650.00","-0.73%","10,770.00","10,602.00"
"19 Nov 2018","10,713.00","10,771.00","0.54%","10,772.00","10,702.00"
"16 Nov 2018","10,658.00","10,730.00","0.68%","10,745.00","10,626.00"
"15 Nov 2018","10,625.00","10,629.00","0.04%","10,681.00","10,586.00"
"14 Nov 2018","10,664.00","10,619.00","-0.42%","10,677.00","10,551.00"
"13 Nov 2018","10,453.00","10,662.00","2.00%","10,662.00","10,451.00"
"12 Nov 2018","10,612.00","10,443.00","-1.59%","10,660.00","10,439.00"
"09 Nov 2018","10,590.00","10,588.00","-0.02%","10,642.00","10,569.00"
"08 Nov 2018","10,614.00","10,614.00","-","10,614.00","10,614.00"
"07 Nov 2018","10,615.00","10,615.00","-","10,615.00","10,545.00"
"06 Nov 2018","10,578.00","10,571.00","-0.07%","10,616.00","10,509.00"
"05 Nov 2018","10,532.00","10,598.00","0.63%","10,605.00","10,508.00"
"02 Nov 2018","10,490.00","10,530.00","0.38%","10,636.00","10,483.00"
"01 Nov 2018","10,416.00","10,499.00","0.80%","10,515.00","10,345.00"
"31 Oct 2018","10,235.00","10,391.00","1.52%","10,436.00","10,122.00"
"30 Oct 2018","10,247.00","10,247.00","-","10,316.00","10,182.00"
"29 Oct 2018","10,081.00","10,298.00","2.15%","10,317.00","10,054.00"
"26 Oct 2018","10,118.00","10,134.00","0.16%","10,172.00","10,027.00"
"25 Oct 2018","10,172.00","10,218.00","0.45%","10,240.00","10,120.00"
"24 Oct 2018","10,235.00","10,179.00","-0.55%","10,270.00","10,114.00"
"23 Oct 2018","10,169.00","10,200.00","0.30%","10,255.00","10,095.00"
"22 Oct 2018","10,336.00","10,207.00","-1.25%","10,364.00","10,196.00"
"19 Oct 2018","10,335.00","10,270.00","-0.63%","10,388.00","10,245.00"
"18 Oct 2018","10,458.00","10,458.00","-","10,458.00","10,458.00"
"17 Oct 2018","10,706.00","10,435.00","-2.53%","10,706.00","10,387.00"
"16 Oct 2018","10,521.00","10,678.00","1.49%","10,687.00","10,520.00"
"15 Oct 2018","10,459.00","10,526.00","0.64%","10,568.00","10,403.00"
"12 Oct 2018","10,343.00","10,480.00","1.32%","10,520.00","10,243.00"
"11 Oct 2018","10,202.00","10,310.00","1.06%","10,469.00","10,157.00"
"10 Oct 2018","10,332.00","10,385.00","0.51%","10,487.00","10,311.00"
"09 Oct 2018","10,388.00","10,350.00","-0.37%","10,417.00","10,290.00"
"08 Oct 2018","10,297.00","10,348.00","0.50%","10,410.00","10,209.00"
"05 Oct 2018","10,555.00","10,200.00","-3.36%","10,584.00","10,200.00"
"04 Oct 2018","10,728.00","10,559.00","-1.58%","10,873.00","10,549.00"
"03 Oct 2018","11,008.00","10,878.00","-1.18%","11,026.00","10,878.00"
"02 Oct 2018","11,069.00","11,056.00","-0.12%","11,069.00","11,056.00"
"01 Oct 2018","10,934.00","11,068.00","1.23%","11,090.00","10,861.00"
"28 Sep 2018","11,085.00","10,975.00","-0.99%","11,100.00","10,892.00"
"27 Sep 2018","11,126.00","11,098.00","-0.25%","11,141.00","11,007.00"
"26 Sep 2018","11,115.00","11,087.00","-0.25%","11,118.00","10,999.00"
"25 Sep 2018","10,990.00","11,132.00","1.29%","11,135.00","10,908.00"
"24 Sep 2018","11,167.00","10,986.00","-1.62%","11,167.00","10,970.00"
"21 Sep 2018","11,368.00","11,181.00","-1.64%","11,379.00","11,016.00"
"20 Sep 2018","11,239.00","11,239.00","-","11,239.00","11,239.00"
"19 Sep 2018","11,346.00","11,306.00","-0.35%","11,368.00","11,242.00"
"18 Sep 2018","11,384.00","11,341.00","-0.38%","11,431.00","11,293.00"
"17 Sep 2018","11,458.00","11,417.00","-0.36%","11,458.00","11,388.00"
"14 Sep 2018","11,493.00","11,567.00","0.64%","11,569.00","11,458.00"
"13 Sep 2018","11,479.00","11,479.00","-","11,479.00","11,479.00"
"12 Sep 2018","11,313.00","11,445.00","1.17%","11,446.00","11,294.00"
"11 Sep 2018","11,498.00","11,348.00","-1.30%","11,500.00","11,292.00"
"10 Sep 2018","11,592.00","11,463.00","-1.11%","11,594.00","11,450.00"
"07 Sep 2018","11,528.00","11,582.00","0.47%","11,645.00","11,512.00"
"06 Sep 2018","11,533.00","11,561.00","0.24%","11,600.00","11,467.00"
"05 Sep 2018","11,557.00","11,530.00","-0.23%","11,574.00","11,435.00"
"04 Sep 2018","11,635.00","11,524.00","-0.95%","11,649.00","11,524.00"
"03 Sep 2018","11,755.00","11,641.00","-0.97%","11,773.00","11,624.00"
"31 Aug 2018","11,713.00","11,737.00","0.20%","11,791.00","11,690.00"
"30 Aug 2018","11,739.00","11,700.00","-0.33%","11,743.00","11,680.00"
"29 Aug 2018","11,751.00","11,729.00","-0.19%","11,762.00","11,694.00"
"28 Aug 2018","11,749.00","11,746.00","-0.03%","11,762.00","11,721.00"
"27 Aug 2018","11,623.00","11,750.00","1.09%","11,759.00","11,619.00"
"24 Aug 2018","11,575.00","11,625.00","0.43%","11,627.00","11,542.00"
"23 Aug 2018","11,616.00","11,568.00","-0.41%","11,626.00","11,549.00"
"22 Aug 2018","11,576.00","11,576.00","-","11,576.00","11,576.00"
"21 Aug 2018","11,589.00","11,605.00","0.14%","11,611.00","11,553.00"
"20 Aug 2018","11,518.00","11,567.00","0.43%","11,585.00","11,518.00"
"17 Aug 2018","11,423.00","11,501.00","0.68%","11,510.00","11,394.00"
"16 Aug 2018","11,402.00","11,434.00","0.28%","11,459.00","11,376.00"
"15 Aug 2018","11,445.00","11,445.00","-","11,445.00","11,445.00"
"14 Aug 2018","11,400.00","11,495.00","0.83%","11,495.00","11,400.00"
"13 Aug 2018","11,369.00","11,387.00","0.16%","11,425.00","11,355.00"
"10 Aug 2018","11,481.00","11,398.00","-0.72%","11,484.00","11,375.00"
"09 Aug 2018","11,480.00","11,503.00","0.20%","11,508.00","11,469.00"
"08 Aug 2018","11,419.00","11,474.00","0.48%","11,480.00","11,402.00"
"07 Aug 2018","11,438.00","11,450.00","0.10%","11,450.00","11,380.00"
"06 Aug 2018","11,430.00","11,409.00","-0.18%","11,446.00","11,388.00"
"03 Aug 2018","11,317.00","11,421.00","0.92%","11,428.00","11,272.00"
"02 Aug 2018","11,335.00","11,324.00","-0.10%","11,365.00","11,270.00"
"01 Aug 2018","11,382.00","11,362.00","-0.18%","11,399.00","11,342.00"
"31 Jul 2018","11,323.00","11,413.00","0.79%","11,414.00","11,290.00"
"30 Jul 2018","11,320.00","11,330.00","0.09%","11,360.00","11,285.00"
"27 Jul 2018","11,243.00","11,304.00","0.54%","11,334.00","11,214.00"
"26 Jul 2018","11,186.00","11,246.00","0.54%","11,256.00","11,165.00"
"25 Jul 2018","11,143.00","11,158.00","0.13%","11,167.00","11,120.00"
"24 Jul 2018","11,111.00","11,165.00","0.49%","11,175.00","11,086.00"
"23 Jul 2018","11,037.00","11,084.00","0.43%","11,113.00","11,028.00"
"20 Jul 2018","10,959.00","11,050.00","0.83%","11,063.00","10,959.00"
"19 Jul 2018","11,002.00","10,972.00","-0.27%","11,007.00","10,943.00"
"18 Jul 2018","11,061.00","11,009.00","-0.47%","11,070.00","10,954.00"
"17 Jul 2018","10,954.00","11,055.00","0.92%","11,057.00","10,939.00"
"16 Jul 2018","11,017.00","10,941.00","-0.69%","11,022.00","10,924.00"
"13 Jul 2018","11,047.00","11,037.00","-0.09%","11,054.00","10,995.00"
"12 Jul 2018","11,002.00","11,038.00","0.33%","11,068.00","10,950.00"
"11 Jul 2018","10,934.00","10,954.00","0.18%","10,980.00","10,921.00"
"10 Jul 2018","10,897.00","10,976.00","0.72%","10,988.00","10,887.00"
"09 Jul 2018","10,835.00","10,882.00","0.43%","10,885.00","10,818.00"
"06 Jul 2018","10,722.00","10,832.00","1.03%","10,832.00","10,722.00"
"05 Jul 2018","10,767.00","10,736.00","-0.29%","10,791.00","10,727.00"
"04 Jul 2018","10,710.00","10,764.00","0.50%","10,777.00","10,672.00"
"03 Jul 2018","10,633.00","10,710.00","0.72%","10,751.00","10,633.00"
"02 Jul 2018","10,683.00","10,655.00","-0.26%","10,689.00","10,594.00"
"29 Jun 2018","10,618.00","10,701.00","0.78%","10,707.00","10,616.00"
"28 Jun 2018","10,660.00","10,546.00","-1.07%","10,667.00","10,534.00"
"27 Jun 2018","10,740.00","10,662.00","-0.73%","10,778.00","10,650.00"
"26 Jun 2018","10,735.00","10,745.00","0.09%","10,807.00","10,711.00"
"25 Jun 2018","10,799.00","10,704.00","-0.88%","10,817.00","10,682.00"
"22 Jun 2018","10,704.00","10,810.00","0.99%","10,852.00","10,704.00"
"21 Jun 2018","10,775.00","10,702.00","-0.68%","10,803.00","10,696.00"
"20 Jun 2018","10,726.00","10,765.00","0.36%","10,799.00","10,702.00"
"19 Jun 2018","10,736.00","10,702.00","-0.32%","10,752.00","10,683.00"
"18 Jun 2018","10,778.00","10,743.00","-0.32%","10,816.00","10,732.00"
"15 Jun 2018","10,782.00","10,775.00","-0.06%","10,839.00","10,739.00"
"14 Jun 2018","10,818.00","10,814.00","-0.04%","10,865.00","10,773.00"
"13 Jun 2018","10,821.00","10,860.00","0.36%","10,876.00","10,821.00"
"12 Jun 2018","10,797.00","10,828.00","0.29%","10,854.00","10,784.00"
"11 Jun 2018","10,775.00","10,789.00","0.13%","10,837.00","10,770.00"
"08 Jun 2018","10,719.00","10,778.00","0.55%","10,778.00","10,691.00"
"07 Jun 2018","10,731.00","10,759.00","0.26%","10,816.00","10,697.00"
"06 Jun 2018","10,596.00","10,719.00","1.16%","10,725.00","10,574.00"
"05 Jun 2018","10,587.00","10,580.00","-0.07%","10,642.00","10,552.00"
"04 Jun 2018","10,724.00","10,609.00","-1.07%","10,727.00","10,590.00"
"01 Jun 2018","10,724.00","10,689.00","-0.33%","10,752.00","10,676.00"
"31 May 2018","10,664.00","10,721.00","0.53%","10,744.00","10,635.00"
"30 May 2018","10,548.00","10,639.00","0.86%","10,647.00","10,540.00"
"29 May 2018","10,654.00","10,605.00","-0.46%","10,703.00","10,596.00"
"28 May 2018","10,629.00","10,663.00","0.32%","10,697.00","10,629.00"
"25 May 2018","10,521.00","10,606.00","0.81%","10,635.00","10,521.00"
"24 May 2018","10,447.00","10,533.00","0.82%","10,533.00","10,409.00"
"23 May 2018","10,531.00","10,450.00","-0.77%","10,541.00","10,414.00"
"22 May 2018","10,541.00","10,551.00","0.09%","10,568.00","10,506.00"
